"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Automotores",2005,10,"Santa Cruz","Z",604,"78"
"Automotores",2005,10,"Santa Fe","S",8789,"82"
"Automotores",2005,10,"Santiago del Estero","G",388,"86"
"Automotores",2005,10,"Tierra del Fuego","V",437,"94"
"Automotores",2005,10,"Tucumán","T",1072,"90"
"Automotores",2005,11,"Buenos Aires","B",34632,"06"
"Automotores",2005,11,"Catamarca","K",309,"10"
"Automotores",2005,11,"Chaco","H",986,"22"
"Automotores",2005,11,"Chubut","U",1550,"26"
"Automotores",2005,11,"Ciudad Autónoma de Bs.As.","C",13643,"02"
"Automotores",2005,11,"Córdoba","X",12333,"14"
"Automotores",2005,11,"Corrientes","W",1057,"18"
"Automotores",2005,11,"Entre Ríos","E",3338,"30"
"Automotores",2005,11,"Formosa","P",323,"34"
"Automotores",2005,11,"Jujuy","Y",664,"38"
"Automotores",2005,11,"La Pampa","L",1060,"42"
"Automotores",2005,11,"La Rioja","F",348,"46"
"Automotores",2005,11,"Mendoza","M",5814,"50"
"Automotores",2005,11,"Misiones","N",1442,"54"
"Automotores",2005,11,"Neuquén","Q",1125,"58"
"Automotores",2005,11,"Río Negro","R",1269,"62"
"Automotores",2005,11,"Salta","A",1022,"66"
"Automotores",2005,11,"San Juan","J",1004,"70"
"Automotores",2005,11,"San Luis","D",750,"74"
"Automotores",2005,11,"Santa Cruz","Z",710,"78"
"Automotores",2005,11,"Santa Fe","S",9487,"82"
"Automotores",2005,11,"Santiago del Estero","G",440,"86"
"Automotores",2005,11,"Tierra del Fuego","V",568,"94"
"Automotores",2005,11,"Tucumán","T",1302,"90"
"Automotores",2005,12,"Buenos Aires","B",28734,"06"
"Automotores",2005,12,"Catamarca","K",255,"10"
"Automotores",2005,12,"Chaco","H",757,"22"
"Automotores",2005,12,"Chubut","U",1391,"26"
"Automotores",2005,12,"Ciudad Autónoma de Bs.As.","C",12193,"02"
"Automotores",2005,12,"Córdoba","X",10027,"14"
"Automotores",2005,12,"Corrientes","W",892,"18"
"Automotores",2005,12,"Entre Ríos","E",2746,"30"
"Automotores",2005,12,"Formosa","P",256,"34"
"Automotores",2005,12,"Jujuy","Y",740,"38"
"Automotores",2005,12,"La Pampa","L",864,"42"
"Automotores",2005,12,"La Rioja","F",208,"46"
"Automotores",2005,12,"Mendoza","M",5029,"50"
"Automotores",2005,12,"Misiones","N",1136,"54"
"Automotores",2005,12,"Neuquén","Q",967,"58"
"Automotores",2005,12,"Río Negro","R",1093,"62"
"Automotores",2005,12,"Salta","A",829,"66"
"Automotores",2005,12,"San Juan","J",883,"70"
"Automotores",2005,12,"San Luis","D",650,"74"
"Automotores",2005,12,"Santa Cruz","Z",797,"78"
"Automotores",2005,12,"Santa Fe","S",7923,"82"
"Automotores",2005,12,"Santiago del Estero","G",355,"86"
"Automotores",2005,12,"Tierra del Fuego","V",646,"94"
"Automotores",2005,12,"Tucumán","T",1120,"90"
"Automotores",2006,1,"Buenos Aires","B",39596,"06"
"Automotores",2006,1,"Catamarca","K",375,"10"
"Automotores",2006,1,"Chaco","H",1210,"22"
"Automotores",2006,1,"Chubut","U",1841,"26"
"Automotores",2006,1,"Ciudad Autónoma de Bs.As.","C",14205,"02"
"Automotores",2006,1,"Córdoba","X",13329,"14"
"Automotores",2006,1,"Corrientes","W",1131,"18"
"Automotores",2006,1,"Entre Ríos","E",3617,"30"
"Automotores",2006,1,"Formosa","P",397,"34"
"Automotores",2006,1,"Jujuy","Y",916,"38"
"Automotores",2006,1,"La Pampa","L",1203,"42"
"Automotores",2006,1,"La Rioja","F",411,"46"
"Automotores",2006,1,"Mendoza","M",6270,"50"
"Automotores",2006,1,"Misiones","N",1408,"54"
"Automotores",2006,1,"Neuquén","Q",1308,"58"
"Automotores",2006,1,"Río Negro","R",1446,"62"
"Automotores",2006,1,"Salta","A",1290,"66"
"Automotores",2006,1,"San Juan","J",1202,"70"
"Automotores",2006,1,"San Luis","D",885,"74"
"Automotores",2006,1,"Santa Cruz","Z",845,"78"
"Automotores",2006,1,"Santa Fe","S",9838,"82"
"Automotores",2006,1,"Santiago del Estero","G",478,"86"
"Automotores",2006,1,"Tierra del Fuego","V",690,"94"
"Automotores",2006,1,"Tucumán","T",1456,"90"
"Automotores",2006,2,"Buenos Aires","B",33016,"06"
"Automotores",2006,2,"Catamarca","K",277,"10"
"Automotores",2006,2,"Chaco","H",1035,"22"
"Automotores",2006,2,"Chubut","U",1525,"26"
"Automotores",2006,2,"Ciudad Autónoma de Bs.As.","C",11117,"02"
"Automotores",2006,2,"Córdoba","X",11423,"14"
"Automotores",2006,2,"Corrientes","W",994,"18"
"Automotores",2006,2,"Entre Ríos","E",2906,"30"
"Automotores",2006,2,"Formosa","P",355,"34"
"Automotores",2006,2,"Jujuy","Y",722,"38"
"Automotores",2006,2,"La Pampa","L",995,"42"
"Automotores",2006,2,"La Rioja","F",351,"46"
"Automotores",2006,2,"Mendoza","M",5498,"50"
"Automotores",2006,2,"Misiones","N",1189,"54"
"Automotores",2006,2,"Neuquén","Q",1137,"58"
"Automotores",2006,2,"Río Negro","R",1158,"62"
"Automotores",2006,2,"Salta","A",1048,"66"
"Automotores",2006,2,"San Juan","J",1014,"70"
"Automotores",2006,2,"San Luis","D",771,"74"
"Automotores",2006,2,"Santa Cruz","Z",651,"78"
"Automotores",2006,2,"Santa Fe","S",8382,"82"
"Automotores",2006,2,"Santiago del Estero","G",386,"86"
"Automotores",2006,2,"Tierra del Fuego","V",443,"94"
"Automotores",2006,2,"Tucumán","T",1208,"90"
"Automotores",2006,3,"Buenos Aires","B",36221,"06"
"Automotores",2006,3,"Catamarca","K",326,"10"
"Automotores",2006,3,"Chaco","H",1102,"22"
"Automotores",2006,3,"Chubut","U",1618,"26"
"Automotores",2006,3,"Ciudad Autónoma de Bs.As.","C",13334,"02"
"Automotores",2006,3,"Córdoba","X",13742,"14"
"Automotores",2006,3,"Corrientes","W",1130,"18"
"Automotores",2006,3,"Entre Ríos","E",3406,"30"
"Automotores",2006,3,"Formosa","P",332,"34"
"Automotores",2006,3,"Jujuy","Y",790,"38"
"Automotores",2006,3,"La Pampa","L",1081,"42"
"Automotores",2006,3,"La Rioja","F",333,"46"
"Automotores",2006,3,"Mendoza","M",6459,"50"
"Automotores",2006,3,"Misiones","N",1319,"54"
"Automotores",2006,3,"Neuquén","Q",1230,"58"
"Automotores",2006,3,"Río Negro","R",1425,"62"
"Automotores",2006,3,"Salta","A",1161,"66"
"Automotores",2006,3,"San Juan","J",1127,"70"
"Automotores",2006,3,"San Luis","D",793,"74"
"Automotores",2006,3,"Santa Cruz","Z",685,"78"
"Automotores",2006,3,"Santa Fe","S",9331,"82"
"Automotores",2006,3,"Santiago del Estero","G",529,"86"
"Automotores",2006,3,"Tierra del Fuego","V",544,"94"
"Automotores",2006,3,"Tucumán","T",1379,"90"
"Automotores",2006,4,"Buenos Aires","B",33156,"06"
"Automotores",2006,4,"Catamarca","K",308,"10"
"Automotores",2006,4,"Chaco","H",1033,"22"
"Automotores",2006,4,"Chubut","U",1391,"26"
"Automotores",2006,4,"Ciudad Autónoma de Bs.As.","C",12320,"02"
"Automotores",2006,4,"Córdoba","X",11521,"14"
"Automotores",2006,4,"Corrientes","W",971,"18"
"Automotores",2006,4,"Entre Ríos","E",2870,"30"
"Automotores",2006,4,"Formosa","P",287,"34"
"Automotores",2006,4,"Jujuy","Y",658,"38"
"Automotores",2006,4,"La Pampa","L",977,"42"
"Automotores",2006,4,"La Rioja","F",331,"46"
"Automotores",2006,4,"Mendoza","M",6040,"50"
"Automotores",2006,4,"Misiones","N",1241,"54"
"Automotores",2006,4,"Neuquén","Q",1138,"58"
"Automotores",2006,4,"Río Negro","R",1349,"62"
"Automotores",2006,4,"Salta","A",954,"66"
"Automotores",2006,4,"San Juan","J",980,"70"
"Automotores",2006,4,"San Luis","D",654,"74"
"Automotores",2006,4,"Santa Cruz","Z",692,"78"
"Automotores",2006,4,"Santa Fe","S",8581,"82"
"Automotores",2006,4,"Santiago del Estero","G",439,"86"
"Automotores",2006,4,"Tierra del Fuego","V",532,"94"
"Automotores",2006,4,"Tucumán","T",1621,"90"
"Automotores",2006,5,"Buenos Aires","B",38955,"06"
"Automotores",2006,5,"Catamarca","K",351,"10"
"Automotores",2006,5,"Chaco","H",1191,"22"
"Automotores",2006,5,"Chubut","U",1700,"26"
"Automotores",2006,5,"Ciudad Autónoma de Bs.As.","C",14240,"02"
"Automotores",2006,5,"Córdoba","X",12773,"14"
"Automotores",2006,5,"Corrientes","W",1150,"18"
"Automotores",2006,5,"Entre Ríos","E",3455,"30"
"Automotores",2006,5,"Formosa","P",339,"34"
"Automotores",2006,5,"Jujuy","Y",804,"38"
"Automotores",2006,5,"La Pampa","L",1185,"42"
"Automotores",2006,5,"La Rioja","F",364,"46"
"Automotores",2006,5,"Mendoza","M",6993,"50"
"Automotores",2006,5,"Misiones","N",1330,"54"
"Automotores",2006,5,"Neuquén","Q",1309,"58"
"Automotores",2006,5,"Río Negro","R",1535,"62"
"Automotores",2006,5,"Salta","A",1144,"66"
"Automotores",2006,5,"San Juan","J",1130,"70"
"Automotores",2006,5,"San Luis","D",789,"74"
"Automotores",2006,5,"Santa Cruz","Z",726,"78"
"Automotores",2006,5,"Santa Fe","S",9913,"82"
"Automotores",2006,5,"Santiago del Estero","G",465,"86"
"Automotores",2006,5,"Tierra del Fuego","V",566,"94"
"Automotores",2006,5,"Tucumán","T",2322,"90"
"Automotores",2006,6,"Buenos Aires","B",37172,"06"
"Automotores",2006,6,"Catamarca","K",353,"10"
"Automotores",2006,6,"Chaco","H",1149,"22"
"Automotores",2006,6,"Chubut","U",1523,"26"
"Automotores",2006,6,"Ciudad Autónoma de Bs.As.","C",13272,"02"
"Automotores",2006,6,"Córdoba","X",12088,"14"
"Automotores",2006,6,"Corrientes","W",1076,"18"
"Automotores",2006,6,"Entre Ríos","E",3463,"30"
"Automotores",2006,6,"Formosa","P",348,"34"
"Automotores",2006,6,"Jujuy","Y",699,"38"
"Automotores",2006,6,"La Pampa","L",1097,"42"
"Automotores",2006,6,"La Rioja","F",310,"46"
"Automotores",2006,6,"Mendoza","M",6610,"50"
"Automotores",2006,6,"Misiones","N",1378,"54"
"Automotores",2006,6,"Neuquén","Q",1249,"58"
"Automotores",2006,6,"Río Negro","R",1448,"62"
"Automotores",2006,6,"Salta","A",1094,"66"
"Automotores",2006,6,"San Juan","J",1298,"70"
"Automotores",2006,6,"San Luis","D",809,"74"
"Automotores",2006,6,"Santa Cruz","Z",699,"78"
"Automotores",2006,6,"Santa Fe","S",9697,"82"
"Automotores",2006,6,"Santiago del Estero","G",456,"86"
"Automotores",2006,6,"Tierra del Fuego","V",483,"94"
"Automotores",2006,6,"Tucumán","T",1674,"90"
"Automotores",2006,7,"Buenos Aires","B",43431,"06"
"Automotores",2006,7,"Catamarca","K",376,"10"
"Automotores",2006,7,"Chaco","H",1344,"22"
"Automotores",2006,7,"Chubut","U",1660,"26"
"Automotores",2006,7,"Ciudad Autónoma de Bs.As.","C",13833,"02"
"Automotores",2006,7,"Córdoba","X",12902,"14"
"Automotores",2006,7,"Corrientes","W",1258,"18"
"Automotores",2006,7,"Entre Ríos","E",3770,"30"
"Automotores",2006,7,"Formosa","P",367,"34"
"Automotores",2006,7,"Jujuy","Y",834,"38"
"Automotores",2006,7,"La Pampa","L",1120,"42"
"Automotores",2006,7,"La Rioja","F",395,"46"
"Automotores",2006,7,"Mendoza","M",6442,"50"
"Automotores",2006,7,"Misiones","N",1549,"54"
"Automotores",2006,7,"Neuquén","Q",1352,"58"
"Automotores",2006,7,"Río Negro","R",1442,"62"
"Automotores",2006,7,"Salta","A",1142,"66"
"Automotores",2006,7,"San Juan","J",1499,"70"
"Automotores",2006,7,"San Luis","D",839,"74"
"Automotores",2006,7,"Santa Cruz","Z",732,"78"
"Automotores",2006,7,"Santa Fe","S",10587,"82"
"Automotores",2006,7,"Santiago del Estero","G",493,"86"
"Automotores",2006,7,"Tierra del Fuego","V",559,"94"
"Automotores",2006,7,"Tucumán","T",1738,"90"
"Automotores",2006,8,"Buenos Aires","B",44354,"06"
"Automotores",2006,8,"Catamarca","K",364,"10"
"Automotores",2006,8,"Chaco","H",1372,"22"
"Automotores",2006,8,"Chubut","U",1801,"26"
"Automotores",2006,8,"Ciudad Autónoma de Bs.As.","C",14499,"02"
"Automotores",2006,8,"Córdoba","X",14274,"14"
"Automotores",2006,8,"Corrientes","W",1351,"18"
"Automotores",2006,8,"Entre Ríos","E",3932,"30"
"Automotores",2006,8,"Formosa","P",405,"34"
"Automotores",2006,8,"Jujuy","Y",766,"38"
"Automotores",2006,8,"La Pampa","L",1061,"42"
"Automotores",2006,8,"La Rioja","F",439,"46"
"Automotores",2006,8,"Mendoza","M",7548,"50"
"Automotores",2006,8,"Misiones","N",1508,"54"
"Automotores",2006,8,"Neuquén","Q",1420,"58"
"Automotores",2006,8,"Río Negro","R",1551,"62"
"Automotores",2006,8,"Salta","A",1240,"66"
"Automotores",2006,8,"San Juan","J",1440,"70"
"Automotores",2006,8,"San Luis","D",877,"74"
"Automotores",2006,8,"Santa Cruz","Z",743,"78"
"Automotores",2006,8,"Santa Fe","S",11227,"82"
"Automotores",2006,8,"Santiago del Estero","G",549,"86"
"Automotores",2006,8,"Tierra del Fuego","V",643,"94"
"Automotores",2006,8,"Tucumán","T",1975,"90"
"Automotores",2006,9,"Buenos Aires","B",41405,"06"
"Automotores",2006,9,"Catamarca","K",378,"10"
"Automotores",2006,9,"Chaco","H",1309,"22"
"Automotores",2006,9,"Chubut","U",1678,"26"
"Automotores",2006,9,"Ciudad Autónoma de Bs.As.","C",14212,"02"
"Automotores",2006,9,"Córdoba","X",13302,"14"
"Automotores",2006,9,"Corrientes","W",1218,"18"
"Automotores",2006,9,"Entre Ríos","E",3609,"30"
"Automotores",2006,9,"Formosa","P",386,"34"
"Automotores",2006,9,"Jujuy","Y",779,"38"
"Automotores",2006,9,"La Pampa","L",1086,"42"
"Automotores",2006,9,"La Rioja","F",400,"46"
"Automotores",2006,9,"Mendoza","M",6920,"50"
"Automotores",2006,9,"Misiones","N",1398,"54"
"Automotores",2006,9,"Neuquén","Q",1426,"58"
"Automotores",2006,9,"Río Negro","R",1550,"62"
"Automotores",2006,9,"Salta","A",1104,"66"
"Automotores",2006,9,"San Juan","J",1219,"70"
"Automotores",2006,9,"San Luis","D",886,"74"
"Automotores",2006,9,"Santa Cruz","Z",711,"78"
"Automotores",2006,9,"Santa Fe","S",10937,"82"
"Automotores",2006,9,"Santiago del Estero","G",511,"86"
"Automotores",2006,9,"Tierra del Fuego","V",623,"94"
"Automotores",2006,9,"Tucumán","T",2162,"90"
"Automotores",2006,10,"Buenos Aires","B",40672,"06"
"Automotores",2006,10,"Catamarca","K",343,"10"
"Automotores",2006,10,"Chaco","H",1241,"22"
"Automotores",2006,10,"Chubut","U",1607,"26"
"Automotores",2006,10,"Ciudad Autónoma de Bs.As.","C",14097,"02"
"Automotores",2006,10,"Córdoba","X",12683,"14"
"Automotores",2006,10,"Corrientes","W",1150,"18"
"Automotores",2006,10,"Entre Ríos","E",3631,"30"
"Automotores",2006,10,"Formosa","P",380,"34"
"Automotores",2006,10,"Jujuy","Y",783,"38"
"Automotores",2006,10,"La Pampa","L",1138,"42"
"Automotores",2006,10,"La Rioja","F",362,"46"
"Automotores",2006,10,"Mendoza","M",6920,"50"
"Automotores",2006,10,"Misiones","N",1375,"54"
"Automotores",2006,10,"Neuquén","Q",1399,"58"
"Automotores",2006,10,"Río Negro","R",1571,"62"
"Automotores",2006,10,"Salta","A",1149,"66"
"Automotores",2006,10,"San Juan","J",1272,"70"
"Automotores",2006,10,"San Luis","D",832,"74"
"Automotores",2006,10,"Santa Cruz","Z",804,"78"
"Automotores",2006,10,"Santa Fe","S",10018,"82"
"Automotores",2006,10,"Santiago del Estero","G",501,"86"
"Automotores",2006,10,"Tierra del Fuego","V",645,"94"
"Automotores",2006,10,"Tucumán","T",1767,"90"
"Automotores",2006,11,"Buenos Aires","B",43087,"06"
"Automotores",2006,11,"Catamarca","K",338,"10"
"Automotores",2006,11,"Chaco","H",1222,"22"
"Automotores",2006,11,"Chubut","U",1883,"26"
"Automotores",2006,11,"Ciudad Autónoma de Bs.As.","C",15543,"02"
"Automotores",2006,11,"Córdoba","X",13275,"14"
"Automotores",2006,11,"Corrientes","W",1216,"18"
"Automotores",2006,11,"Entre Ríos","E",3576,"30"
"Automotores",2006,11,"Formosa","P",370,"34"
"Automotores",2006,11,"Jujuy","Y",759,"38"
"Automotores",2006,11,"La Pampa","L",1224,"42"
"Automotores",2006,11,"La Rioja","F",407,"46"
"Automotores",2006,11,"Mendoza","M",6604,"50"
"Automotores",2006,11,"Misiones","N",1450,"54"
"Automotores",2006,11,"Neuquén","Q",1453,"58"
"Automotores",2006,11,"Río Negro","R",1636,"62"
"Automotores",2006,11,"Salta","A",1255,"66"
"Automotores",2006,11,"San Juan","J",1242,"70"
"Automotores",2006,11,"San Luis","D",864,"74"
"Automotores",2006,11,"Santa Cruz","Z",982,"78"
"Automotores",2006,11,"Santa Fe","S",10626,"82"
"Automotores",2006,11,"Santiago del Estero","G",512,"86"
"Automotores",2006,11,"Tierra del Fuego","V",743,"94"
"Automotores",2006,11,"Tucumán","T",1807,"90"
"Automotores",2006,12,"Buenos Aires","B",32656,"06"
"Automotores",2006,12,"Catamarca","K",267,"10"
"Automotores",2006,12,"Chaco","H",901,"22"
"Automotores",2006,12,"Chubut","U",1451,"26"
"Automotores",2006,12,"Ciudad Autónoma de Bs.As.","C",11818,"02"
"Automotores",2006,12,"Córdoba","X",9370,"14"
"Automotores",2006,12,"Corrientes","W",931,"18"
"Automotores",2006,12,"Entre Ríos","E",2960,"30"
"Automotores",2006,12,"Formosa","P",303,"34"
"Automotores",2006,12,"Jujuy","Y",653,"38"
"Automotores",2006,12,"La Pampa","L",959,"42"
"Automotores",2006,12,"La Rioja","F",305,"46"
"Automotores",2006,12,"Mendoza","M",4965,"50"
"Automotores",2006,12,"Misiones","N",1254,"54"
"Automotores",2006,12,"Neuquén","Q",1101,"58"
"Automotores",2006,12,"Río Negro","R",1308,"62"
"Automotores",2006,12,"Salta","A",994,"66"
"Automotores",2006,12,"San Juan","J",882,"70"
"Automotores",2006,12,"San Luis","D",590,"74"
"Automotores",2006,12,"Santa Cruz","Z",719,"78"
"Automotores",2006,12,"Santa Fe","S",8082,"82"
"Automotores",2006,12,"Santiago del Estero","G",425,"86"
"Automotores",2006,12,"Tierra del Fuego","V",763,"94"
"Automotores",2006,12,"Tucumán","T",1342,"90"
"Automotores",2007,1,"Buenos Aires","B",46714,"06"
"Automotores",2007,1,"Catamarca","K",411,"10"
"Automotores",2007,1,"Chaco","H",1412,"22"
"Automotores",2007,1,"Chubut","U",2184,"26"
"Automotores",2007,1,"Ciudad Autónoma de Bs.As.","C",15760,"02"
"Automotores",2007,1,"Córdoba","X",14158,"14"
"Automotores",2007,1,"Corrientes","W",1361,"18"
"Automotores",2007,1,"Entre Ríos","E",3967,"30"
"Automotores",2007,1,"Formosa","P",450,"34"
"Automotores",2007,1,"Jujuy","Y",991,"38"
"Automotores",2007,1,"La Pampa","L",1423,"42"
"Automotores",2007,1,"La Rioja","F",370,"46"
"Automotores",2007,1,"Mendoza","M",7378,"50"
"Automotores",2007,1,"Misiones","N",1756,"54"
"Automotores",2007,1,"Neuquén","Q",1534,"58"
"Automotores",2007,1,"Río Negro","R",1640,"62"
"Automotores",2007,1,"Salta","A",1397,"66"
"Automotores",2007,1,"San Juan","J",1352,"70"
"Automotores",2007,1,"San Luis","D",937,"74"
"Automotores",2007,1,"Santa Cruz","Z",971,"78"
"Automotores",2007,1,"Santa Fe","S",10808,"82"
"Automotores",2007,1,"Santiago del Estero","G",674,"86"
"Automotores",2007,1,"Tierra del Fuego","V",704,"94"
"Automotores",2007,1,"Tucumán","T",1791,"90"
"Automotores",2007,2,"Buenos Aires","B",37737,"06"
"Automotores",2007,2,"Catamarca","K",332,"10"
"Automotores",2007,2,"Chaco","H",1149,"22"
"Automotores",2007,2,"Chubut","U",1725,"26"
"Automotores",2007,2,"Ciudad Autónoma de Bs.As.","C",12045,"02"
"Automotores",2007,2,"Córdoba","X",12119,"14"
"Automotores",2007,2,"Corrientes","W",1194,"18"
"Automotores",2007,2,"Entre Ríos","E",3342,"30"
"Automotores",2007,2,"Formosa","P",350,"34"
"Automotores",2007,2,"Jujuy","Y",715,"38"
"Automotores",2007,2,"La Pampa","L",1107,"42"
"Automotores",2007,2,"La Rioja","F",312,"46"
"Automotores",2007,2,"Mendoza","M",6154,"50"
"Automotores",2007,2,"Misiones","N",1480,"54"
"Automotores",2007,2,"Neuquén","Q",1519,"58"
"Automotores",2007,2,"Río Negro","R",1518,"62"
"Automotores",2007,2,"Salta","A",1119,"66"
"Automotores",2007,2,"San Juan","J",1219,"70"
"Automotores",2007,2,"San Luis","D",742,"74"
"Automotores",2007,2,"Santa Cruz","Z",729,"78"
"Automotores",2007,2,"Santa Fe","S",9372,"82"
"Automotores",2007,2,"Santiago del Estero","G",457,"86"
"Automotores",2007,2,"Tierra del Fuego","V",505,"94"
"Automotores",2007,2,"Tucumán","T",1408,"90"
"Automotores",2007,3,"Buenos Aires","B",40747,"06"
"Automotores",2007,3,"Catamarca","K",389,"10"
"Automotores",2007,3,"Chaco","H",1332,"22"
"Automotores",2007,3,"Chubut","U",1986,"26"
"Automotores",2007,3,"Ciudad Autónoma de Bs.As.","C",13838,"02"
"Automotores",2007,3,"Córdoba","X",13770,"14"
"Automotores",2007,3,"Corrientes","W",1352,"18"
"Automotores",2007,3,"Entre Ríos","E",3813,"30"
"Automotores",2007,3,"Formosa","P",432,"34"
"Automotores",2007,3,"Jujuy","Y",810,"38"
"Automotores",2007,3,"La Pampa","L",1201,"42"
"Automotores",2007,3,"La Rioja","F",394,"46"
"Automotores",2007,3,"Mendoza","M",7346,"50"
"Automotores",2007,3,"Misiones","N",1629,"54"
"Automotores",2007,3,"Neuquén","Q",1524,"58"
"Automotores",2007,3,"Río Negro","R",1634,"62"
"Automotores",2007,3,"Salta","A",1230,"66"
"Automotores",2007,3,"San Juan","J",1279,"70"
"Automotores",2007,3,"San Luis","D",809,"74"
"Automotores",2007,3,"Santa Cruz","Z",868,"78"
"Automotores",2007,3,"Santa Fe","S",10283,"82"
"Automotores",2007,3,"Santiago del Estero","G",619,"86"
"Automotores",2007,3,"Tierra del Fuego","V",624,"94"
"Automotores",2007,3,"Tucumán","T",1686,"90"
"Automotores",2007,4,"Buenos Aires","B",35920,"06"
"Automotores",2007,4,"Catamarca","K",350,"10"
"Automotores",2007,4,"Chaco","H",1052,"22"
"Automotores",2007,4,"Chubut","U",1559,"26"
"Automotores",2007,4,"Ciudad Autónoma de Bs.As.","C",12110,"02"
"Automotores",2007,4,"Córdoba","X",11644,"14"
